,created,user_location,tweet_text,username,all_hashtags,refine_text,text_length
530,11/9/2020 1:30,Mumbai,"b""Wriddhiman Saha is an injury doubt for India's tour of Australia after missing Sunrisers' last two games of #IPL2020   https://t.co/kPohZDFyiV""",b'ESPNcricinfo',['IPL2020'],wriddhiman saha injury doubt india tour australia missing sunrisers last two game,18
531,11/9/2020 1:29,"New Delhi, India",b'Which continent is better in playing Soccer?? \xf0\x9f\x8c\x90 #football #soccer #IPL2020 #KaneWilliamson #MLS #PowerYourDreams #ValenciaRealMadrid #Barcelona #VakeelSaabTeaserOnNov14',b'shetty_aryaman',"['football', 'soccer', 'IPL2020', 'KaneWilliamson', 'MLS', 'PowerYourDreams', 'ValenciaRealMadrid', 'Barcelona', 'VakeelSaabTeaserOnNov14']",continent better playing soccer xfxfxcx,8
532,11/9/2020 1:28,"Parbhani, India",b'@irbishi @SunRisers 3 injuries for #SRH in #IPL2020',b'SakshamTalks',"['SRH', 'IPL2020']",injury,3
533,11/9/2020 1:28,NA,b'@imVkohli @RCBTweets sir pls watch this 8 yrs old boy #kartikchhajer from delhi. #Cricket #IPL2020 https://t.co/LBvD3dEnn1',b'ManojCh31852489',"['kartikchhajer', 'Cricket', 'IPL2020']",sir pls watch yr old boy delhi,9
534,11/9/2020 1:27,World Wide Web,b'IPL2020: Delhi defeats Hyderabad by 17 runs to reach final | https://t.co/YwgW498e34 #Khabarhub #DelhiCapitals  #SunrisersHyderabad #IPL2020',b'Khabarhub_Eng',"['Khabarhub', 'DelhiCapitals', 'SunrisersHyderabad', 'IPL2020']",delhi defeat hyderabad run reach,9
535,11/9/2020 1:26,NA,b'So its going to be  MI fans vs Fans of all other teams\xf0\x9f\x98\x82\xf0\x9f\x98\x82  #DCvsMI #IPL2020 #IPLfinal',b'CricketCraze12',"['DCvsMI', 'IPL2020', 'IPLfinal']",going mi fan v fan teamsxfxfxxxfxfxx,13
536,11/9/2020 1:26,India,"b'@cricketaakash You have more than 36 hours to find all bad things about mumbai and will have 3.30 hours match time to elaborate that, but your wish of not winning final by mumbai will remain wish only. Elephants do not change their way due to dogs barking. #IPL2020 #MIvsDC #mi'",b'PawanKRJoshi',"['IPL2020', 'MIvsDC', 'mi']",hour find bad thing mumbai hour match time elaborate wish winning mumbai remain wish elephant change way due dog barking,44
537,11/9/2020 1:24,"New Delhi, India",b'Rohit Sharma trolls pollard for baby step bowling\xf0\x9f\xa4\xa3 @KieronPollard55 @ImRo45 @mipaltan #MumbaiIndians #OneFamily #IPL2020 #Dream11IPL #iplfinal2020 #MI #MIvDCfinal #MIvDC @DelhiCapitals #DelhiCapitals https://t.co/igzAPhOzPP',b'dhruvschandra',"['MumbaiIndians', 'OneFamily', 'IPL2020', 'Dream11IPL', 'iplfinal2020', 'MI', 'MIvDCfinal', 'MIvDC', 'DelhiCapitals']",rohit sharma troll pollard baby step bowlingxfxfxaxa,8
538,11/9/2020 1:24,NA,"b""#IPL2020  From Moeen Ali's run out off free hit to Hardik Pandya getting hit wicket: Top bizarre dismissals in IPL 2020  READ: https://t.co/KupDs6OXMh https://t.co/qyNBpKqoeO""",b'timesnowsports',['IPL2020'],moeen ali run free hit hardik pandya getting hit wicket top bizarre dismissal read,20
539,11/9/2020 1:24,Kolkata,"b""You can't stop yourself from appreciating this man. No controversies, no sledging. Best three format player and a excellent player.  #KaneWilliamson #SRH #IPL2020 https://t.co/dqiGSOZALO""",b'Ansh_Rathore',"['KaneWilliamson', 'SRH', 'IPL2020']",cant stop appreciating man controversy sledging best three format player excellent player,20
540,11/9/2020 1:23,Failure,"b""Honestly thought #DC would lose yesterday's match against #srh. Again without dropped catches and misfields, it would have been lot closer. #DC should not play thinking #mi are due to have a bad day in field. Should play a genuine 5th bowler in the finals. #IPL2020""",b'thokurmurali',"['DC', 'srh', 'DC', 'mi', 'IPL2020']",honestly thought would lose yesterday match without dropped catch misfields would lot closer play thinking due bad day field play genuine bowler final,41
541,11/9/2020 1:22,NA,b'Bear This Out \xf0\x9f\x92\x94 #KaneWilliamson  well played boys \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb @SunRisers  #DCvsSRH  #IPL2020 #SRH  #KeepRising https://t.co/92nLvAknE4',b'SATHIYA95747408',"['KaneWilliamson', 'DCvsSRH', 'IPL2020', 'SRH', 'KeepRising']",bear well played boy xfxfxxfxfxfxfxbb,8
542,11/9/2020 1:19,NA,b'Heartbroken \xf0\x9f\x92\x94 #SRHvDC  #IPL2020 https://t.co/lsYOSgOKyc',b'Raosahi38986084',"['SRHvDC', 'IPL2020']",heartbroken,2
543,11/9/2020 1:15,"Proddatur, India",b'@R3Mitul #SRH fans Right Now #SRHvsDC #IPL2020 https://t.co/Lca4P0s4D4',b'salemsaru',"['SRH', 'SRHvsDC', 'IPL2020']",fan right,3
544,11/9/2020 1:14,"New Delhi, India",b'@DelhiCapitals Congratulations @DelhiCapitals \xf0\x9f\x8f\x8f\xe2\x9c\x8c\xef\xb8\x8f\xf0\x9f\x92\x90\xf0\x9f\x92\x90 Well played @SDhawan25 \xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #IPL2020 #Dream11 #DCvsSRH #DelhiCapitals https://t.co/wPMAxB3Ksb',b'RajeshYadav118',"['IPL2020', 'Dream11', 'DCvsSRH', 'DelhiCapitals']",congratulation xfxfxfxfxexcxcxefxbxfxfxfxxxfxfxx well played xfxfxfxfxfxfxxaxfxfxxa,5
545,11/9/2020 1:13,"Ahmadabad City, India","b'Rooting for Delhi capitals this year, want the Indian boys to perform #IPL2020'",b'iamol75',['IPL2020'],rooting delhi capital year want indian boy perform,12
546,11/9/2020 1:13,India,b'The best fertility treatments provided by the Sree Fertility Centre help you overcome infertility issues. For More Information: \xf0\x9f\x8c\x90:  https://t.co/swXTlWKrI9 \xe2\x98\x8e\xef\xb8\x8f: 8801004455 Branches: #SrinagarColony &amp; #Kondapur. #SreeFertilityCentre #Hyderabad #Dream11IPL #IPL2020 #IPL #Covid19 https://t.co/GHwAdB2aSU',b'Sreefertility',"['SrinagarColony', 'Kondapur', 'SreeFertilityCentre', 'Hyderabad', 'Dream11IPL', 'IPL2020', 'IPL', 'Covid19']",best fertility treatment provided sree fertility centre help overcome infertility issue information xfxfxcx xexxexefxbxf branch,22
547,11/9/2020 1:11,"Toronto, Ontario",b'Which one would you like watching on 10th November ? #IPL final Or #BPL final *BPL= Bihar Premier League \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #IPL2020  #BiharElections2020',b'subhmech',"['IPL', 'BPL', 'IPL2020', 'BiharElections2020']",one would like watching november bpl bihar premier league xfxfxxxfxfxx,17
548,11/9/2020 1:08,India,"b""Trailblazers &amp; Supernovas are all set for the final battle to grab the title. Who Will win today's match #MyTeam11 #IPL2020 #Trailblazers #Supernovas""",b'Rajesh44599033',"['MyTeam11', 'IPL2020', 'Trailblazers', 'Supernovas']",trailblazer supernova set battle grab title win today match,19
549,11/9/2020 1:06,"Chennai, India",b'I expect a good batting surface for the Final hence it will be worthwhile to get Keemo Paul in for Nortje. It is a tough but tactical decision. #DC #IPL2020 @RickyPonting',b'Nicket_S',"['DC', 'IPL2020']",expect good batting surface hence worthwhile get keemo paul nortje tough tactical decision,28
550,11/9/2020 1:01,NA,b'#IPL2020 | #SRHvDC    FINALS- #MI vs #DelhiCapitals  A clash between Mumbai and Delhi who have played absolutely good throught the tournament.   This fight takes place on 10/11/20 ( TOMORROW)   #DCvSRH #SRHvsDC #SRH #YehHaiNayiDilli  Who is going to lift the trophy?',b'predict_22',"['IPL2020', 'SRHvDC', 'MI', 'DelhiCapitals', 'DCvSRH', 'SRHvsDC', 'SRH', 'YehHaiNayiDilli']",final v clash mumbai delhi played absolutely good throught tournament fight take place tomorrow going lift trophy,29
551,11/9/2020 1:00,Mumbai,"b'\xe2\x80\x9cWe gave it our best shot and we had a lot of fun. There are a lot of positives which we will take on board moving forward,\xe2\x80\x9d said @ABdeVilliers17   #PlayBold #IPL2020  https://t.co/yFc7rxVsXl'",b'circleofcricket',"['PlayBold', 'IPL2020']",xexxcwe gave best shot lot fun lot positive take board moving forwardxexxd said,28
552,11/9/2020 0:59,"Warangal-Hamamkonda, India",b'#IPL2020 #MIvsDC  Waiting for super match.\xf0\x9f\x94\xa5Mi vs DC \xf0\x9f\x91\x8c https://t.co/yfKiloWuLL',b'cricketpredic',"['IPL2020', 'MIvsDC']",waiting super matchxfxfxxami v dc xfxfxxc,7
553,11/9/2020 0:58,"Pune, India",b'Who will be the #IPL2020 champions\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86?',b'Jagadee92676698',['IPL2020'],championsxfxfxfxxfxfxfxxfxfxfx,5
554,11/9/2020 0:56,"New Delhi, India",b'#IPL2020 | #SRHvDC    Fot the first time in history #DelhiCapitals has made it to the finals. Ricky Pointing did a good job coaching the boys and making them qualify to the finals.   #DCvSRH #SRHvsDC #SRH #YehHaiNayiDilli',b'predict_22',"['IPL2020', 'SRHvDC', 'DelhiCapitals', 'DCvSRH', 'SRHvsDC', 'SRH', 'YehHaiNayiDilli']",fot first time history made final ricky pointing good job coaching boy making qualify final,28
555,11/9/2020 0:56,"Tamil Nadu, India","b""DC in Final.. Let's rock against MI... And set the trophy this year\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3 #DCvSRH  #IPL2020 https://t.co/9s4oBioQzv""",b'Anandar83918162',"['DCvSRH', 'IPL2020']",dc let rock mi set trophy yearxfxfxaxbxfxfxaxb,13
556,11/9/2020 0:55,Indore,"b""We've got our two final teams\xf0\x9f\xa4\xa9 Which team do you think win the ipl trophy? #DCvsMI #IPL2020           Pic1 #DC                    pic2 #MI https://t.co/Bv3rDQQ1n7""",b'insu_tweets',"['DCvsMI', 'IPL2020', 'DC', 'MI']",weve got two teamsxfxfxaxa team think win trophy pic pic,17
557,11/9/2020 0:55,NA,b'#IPL2020 | #SRHvDC    #DelhiCapitals won by 17 runs  More Marcus Stoinis  \xf0\x9f\x92\x9c cap owner- Kagiso Rabada  #DCvSRH #SRHvsDC #SRH #YehHaiNayiDilli',b'predict_22',"['IPL2020', 'SRHvDC', 'DelhiCapitals', 'DCvSRH', 'SRHvsDC', 'SRH', 'YehHaiNayiDilli']",run marcus stoinis xfxfxxc cap owner kagiso rabada,11
558,11/9/2020 0:53,NA,b'2018 finals csk Vs srh but ah season lo face to face csk srh 4  matches adayi csk win 4 .. 2019 finals csk Vs MI. But ah season Lo face to face lo mi-4 csk -0 do you know what I mean  #IPL2020  #MI #DCvsSRH  #DelhiCapitals  #IPLfinal',b'alwaysmohan9',"['IPL2020', 'MI', 'DCvsSRH', 'DelhiCapitals', 'IPLfinal']",final csk v srh ah season lo face face csk srh match adayi csk win final csk v mi ah season lo face face lo mi csk know mean,37
559,11/9/2020 0:52,"Ahmadabad City, India",b'Congratulations #DelhiCapitals to reach into #IPL2020 final.....and best of luck #SRH for the next season and you are the real champions and real challengers and #IPL2020 final between #MIvsDC and all the best for both teams to win the #IPL2020\xf0\x9f\x8f\x86  #MIvsDC #IPL2020 #OrangeArmy',b'Rakeshr77864306',"['DelhiCapitals', 'IPL2020', 'SRH', 'IPL2020', 'MIvsDC', 'IPL2020', 'MIvsDC', 'IPL2020', 'OrangeArmy']",congratulation reach finaland best luck next season real champion real challenger best team win xfxfxfx,35
560,11/9/2020 0:52,"Mumbai, India",b'These Legend Deserve more than they achieve. G.O.A.T #IPL2020 #KaneWilliamson #ABDevilliers #ViratKohli https://t.co/7oYF6bsDoR',b'Munaf_rajdal27',"['IPL2020', 'KaneWilliamson', 'ABDevilliers', 'ViratKohli']",legend deserve achieve goat,8
561,11/9/2020 0:47,"Rajkot, India",b'Delhi capitals will first time play IPL finals in 13 year congratulations @DelhiCapitals for amazing team work and making proud their fans in IPL-13 #IPL2020 #finals',b'NavinGuptaa',"['IPL2020', 'finals']",delhi capital first time play final year congratulation amazing team work making proud fan,22
562,11/9/2020 0:47,India,b'#DC entered their maiden final in the #IPL #SRHvsDC #IPL2020  10.11.20/7:30 final match #Dream11IPL  #MvDc https://t.co/hF6O2C7bUQ',b'tuludiptiranjan',"['DC', 'IPL', 'SRHvsDC', 'IPL2020', 'Dream11IPL', 'MvDc']",entered maiden match,8
563,11/9/2020 0:46,"New Delhi, India","b'#natarajan \xf0\x9f\x91\x8f, budding talent in tis #IPL2020 https://t.co/ftT3QRhoCF'",b'_easwar',"['natarajan', 'IPL2020']",budding talent ti,5
564,11/9/2020 0:46,NA,"b""#IPL2020 | #SRHvDC    Wickets..Wicket and wickets.....   Gowsami c Stoinis b Rabada 0(1)   And that's a HAT-TRICK for Rabada  #DCvSRH #SRHvsDC #SRH #YehHaiNayiDilli""",b'predict_22',"['IPL2020', 'SRHvDC', 'DCvSRH', 'SRHvsDC', 'SRH', 'YehHaiNayiDilli']",wicketswicket wicket gowsami c stoinis b rabada thats hattrick rabada,14
565,11/9/2020 0:44,NA,b'@joy_ebike Mumbai Indians will win\xf0\x9f\xa4\x9e #IPLContest2020 #IPL2020 #JoyEbike Join @satyapaljain_86 @Dazzlingcutie1 @KpParmar98 @sandeep0_07 @SJ_0016 @chilled_Sup @deora_gunjan @kusumsolanki17 @imPalak18 @abha_mishra19 @Smiley_Bharati @Soniyaskjain1 @Tuaa74 @sanchitabhartiy @amisha288 @Jyoti14300 https://t.co/UcXkbsszRN',b'GoldQueenie4',"['IPLContest2020', 'IPL2020', 'JoyEbike']",mumbai indian winxfxfxaxe join,5
566,11/9/2020 0:44,"New Delhi, India",b'#IPL2020 | #SRHvDC    Wickets..Wicket and wickets.....   Rashid Khan c Axar Patel b Rabada 11(7)   #DCvSRH #SRHvsDC #SRH #YehHaiNayiDilli',b'predict_22',"['IPL2020', 'SRHvDC', 'DCvSRH', 'SRHvsDC', 'SRH', 'YehHaiNayiDilli']",wicketswicket wicket rashid khan c axar patel b rabada,10
567,11/9/2020 0:43,NA,b'#IPL2020 | #SRHvDC    Wickets..Wicket and wickets.....   Abdul Samad c (sub) Keemo Paul b Rabada 33(16)   #DCvSRH #SRHvsDC #SRH #YehHaiNayiDilli',b'predict_22',"['IPL2020', 'SRHvDC', 'DCvSRH', 'SRHvsDC', 'SRH', 'YehHaiNayiDilli']",wicketswicket wicket abdul samad c sub keemo paul b rabada,11
568,11/9/2020 0:42,"Karachi, Pakistan",b'Delhi Capitals to meet Mumbai Indians in IPL 2020 Final https://t.co/Hamig3QKvh via @colombogazette #IPL #DelhiCapitals #MumbaiIndians #IPL2020 @IPL',b'easwaranrutnam',"['IPL', 'DelhiCapitals', 'MumbaiIndians', 'IPL2020']",delhi capital meet mumbai indian,10
569,11/9/2020 0:41,"Toronto, Ontario",b'Delhi Capitals to meet Mumbai Indians in IPL 2020 Final https://t.co/fv5XOkMsvj via @colombogazette #IPL #DelhiCapitals #MumbaiIndians #IPL2020 @IPL',b'colombogazette',"['IPL', 'DelhiCapitals', 'MumbaiIndians', 'IPL2020']",delhi capital meet mumbai indian,10
570,11/9/2020 0:38,NA,b'An #RCB fan to #SRH fan. @sairamtata99  #DCvSRH  #IPL2020 https://t.co/RDMqfUvngh',b'sai_autukuri',"['RCB', 'SRH', 'DCvSRH', 'IPL2020']",fan fan,4
571,11/9/2020 0:37,"Bengaluru, India",b'#IPL2020 | #SRHvDC    Wicket after wicket! The \xf0\x9f\x90\x90 gone!   Kane Williamson c Rabada b Stoinis 67(45)   #DCvSRH #SRHvsDC #SRH #YehHaiNayiDilli',b'predict_22',"['IPL2020', 'SRHvDC', 'DCvSRH', 'SRHvsDC', 'SRH', 'YehHaiNayiDilli']",wicket wicket gone kane williamson c rabada b stoinis,12
572,11/9/2020 0:36,Bangalore,b'@KKRiders is the best team ever because just looking at their team makes you lose all the hope in them. #IPL2020',b'ArunopalDutta',['IPL2020'],best team ever looking team make lose hope,19
573,11/9/2020 0:35,"Lucknow, India",b'#IPL2020 | #SRHvDC    Another wicket! Not going good at all for #SRH   Holder c Praveen Dube b Axar Patel 11(15)   #DCvSRH #SRHvsDC #SRH #YehHaiNayiDilli',b'predict_22',"['IPL2020', 'SRHvDC', 'SRH', 'DCvSRH', 'SRHvsDC', 'SRH', 'YehHaiNayiDilli']",another wicket going good holder c praveen dube b axar patel,15
574,11/9/2020 0:35,"New Jersey, USA","b'#SRH lost, I\xe2\x80\x99m not sad - #DC was more deserving side for finals this season.   @ShreyasIyer15 I wish your side wins the #IPL2020 - All the best.'",b'smoiz',"['SRH', 'DC', 'IPL2020']",lost ixexxm sad deserving side final season wish side win best,21
575,11/9/2020 0:33,NA,b'Well played! @SunRisers \xf0\x9f\x91\x8f\xf0\x9f\x92\xaa  Whether you win or lose you are Risers. Thank you for the entertainment! \xf0\x9f\xa7\xa1\xf0\x9f\x99\x8f  #OrangeArmy  #IPL2020 https://t.co/yMVIPLWgPu',b'sairam__msr',"['OrangeArmy', 'IPL2020']",well played xfxfxxfxfxfxxaa whether win lose riser thank entertainment xfxfxaxaxfxfxxf,17
576,11/9/2020 0:32,NA,b'As the #IPL2020 concludes an interesting stat about the participation of England players (Sunday Times) https://t.co/ErcspHAEFn',b'kmflett',['IPL2020'],concludes interesting stat participation england player sunday time,14
577,11/9/2020 0:32,NA,b'Every leap year we get a new winner 2008 RR 2012 KKR 2016 SRH 2020 (There are chances)  #DelhiCapitals #MumbaiIndians #IPL2020',b'Raharsh605',"['DelhiCapitals', 'MumbaiIndians', 'IPL2020']",every leap year get new winner rr kkr srh chance,14
578,11/9/2020 0:32,NA,"b""\xf0\x9f\x87\xa6\xf0\x9f\x87\xba Australia's Marcus Stoinis is warming up nicely ahead of the #AUSvIND white-ball series later this month \xf0\x9f\x92\xa5  The all-rounder hit 38 from 27 and took 3/26 to help Delhi Capitals into the #IPL2020 final \xf0\x9f\x91\x8f  #Dream11IPL  #DCvSRH https://t.co/UJIXQpTvLo""",b'tuludiptiranjan',"['AUSvIND', 'IPL2020', 'Dream11IPL', 'DCvSRH']",xfxfxxaxfxfxxba australia marcus stoinis warming nicely ahead whiteball series later month allrounder hit took help delhi capital,31
579,11/9/2020 0:30,NA,b'#ShikharDhawan(603) became the second batsman to surpass the 600-run mark in #IPL2020 after KL Rahul (670) #SRHvsDC  #Dream11IPL  #DCvSRH https://t.co/OBU1kn41dT',b'tuludiptiranjan',"['ShikharDhawan', 'IPL2020', 'SRHvsDC', 'Dream11IPL', 'DCvSRH']",became second batsman surpass run mark kl rahul,13
580,11/9/2020 0:29,NA,b'Depending champion #MI vs #DC #IPL2020final #IPL2020  #MIvsDC https://t.co/YFQJlBky5w',b'_Ragul_im',"['MI', 'DC', 'IPL2020final', 'IPL2020', 'MIvsDC']",depending champion v,3
581,11/9/2020 0:22,India,"b'RCB is so paglet franchise, they release players after 1 bad season \xf0\x9f\x98\xad\xf0\x9f\x98\x82 #IPL2020'",b'madam_jadeja',['IPL2020'],rcb paglet franchise release player bad season xfxfxxadxfxfxx,12
582,11/9/2020 0:22,"Srikakulam, India",b'I was 50% right #IPL2020 #DCvSRH #KaneWilliamson #DelhiCapitals https://t.co/2sprcYhaUI',b'raahulbansal',"['IPL2020', 'DCvSRH', 'KaneWilliamson', 'DelhiCapitals']",right,3
583,11/9/2020 0:17,"Bengaluru, India","b""\xf0\x9f\x87\xa6\xf0\x9f\x87\xba Australia's Marcus Stoinis is warming up nicely ahead of the #AUSvIND white-ball series later this month \xf0\x9f\x92\xa5   The all-rounder hit 38 from 27 and took 3/26 to help Delhi Capitals into the #IPL2020 final \xf0\x9f\x91\x8f https://t.co/ChUazGMU36""",b'ICC',"['AUSvIND', 'IPL2020']",xfxfxxaxfxfxxba australia marcus stoinis warming nicely ahead whiteball series later month allrounder hit took help delhi capital,31
584,11/9/2020 0:15,india,b'Do you think fans of some teams are crossing limits by supporting the team they like &amp; brutally trolling other teams or player actually this is what ipl all about #playbold #HallaBol #DelhiCapitals #MumbaiIndians #IPL2020 #kkrhaitaiyaar #sunrisers #csk #KXIP',b'Raharsh605',"['playbold', 'HallaBol', 'DelhiCapitals', 'MumbaiIndians', 'IPL2020', 'kkrhaitaiyaar', 'sunrisers', 'csk', 'KXIP']",think fan team crossing limit supporting team like brutally trolling team player actually,30
585,11/9/2020 0:11,"Noida, India","b'Too much negativity spreading on the name of fans supporting team they like or player and keep trolling others,  #IPL2020'",b'Raharsh605',['IPL2020'],much negativity spreading name fan supporting team like player keep trolling others,19
586,11/9/2020 0:09,வீட்ல தான் ,"b""We are in the finals, Let's bring the trophy home, boys.\xf0\x9f\x8f\x86\xf0\x9f\x92\x99  #DelhiCapitals #DCvSRH #DCvsSRH #SRHvsDC #Delhi in Finals #DCvsMI #ShreyasIyer #MarcusStoinis #AnrichNortje #IPL2020 #IPLfinal #YehHaiNayiDilli @DelhiCapitals\xe2\x9c\x8c\xef\xb8\x8f https://t.co/fMSsr8mnyW""",b'im_RKGupta',"['DelhiCapitals', 'DCvSRH', 'DCvsSRH', 'SRHvsDC', 'Delhi', 'DCvsMI', 'ShreyasIyer', 'MarcusStoinis', 'AnrichNortje', 'IPL2020', 'IPLfinal', 'YehHaiNayiDilli']",final let bring trophy home boysxfxfxfxxfxfxx final xexcxcxefxbxf,14
587,11/9/2020 0:08,"Navi Mumbai, India",b'Good to see 2 of my favourite teams reaching the finals for #IPL2020 ! Now at this juncture... Your heart says ...#MI  Your mind says...#MI There is and always will be only #MI at the top!  Fight for supremacy! Bring it on.. @mipaltan ! #MIvsDC #Dream11IPL',b'varunudeshi',"['IPL2020', 'MI', 'MI', 'MI', 'MIvsDC', 'Dream11IPL']",good see favourite team reaching final juncture heart say mind say always top fight supremacy bring,37
588,11/9/2020 0:06,Bangladesh,"b'Finally @DelhiCapitals &amp; @RickyPonting understd tat @MStoinis is the best T20 batsmen in their line up \xf0\x9f\x98\x80 so let him face max deliveries! Happy tat I hv backed this for a long time,knowg the inabilities of @ajinkyarahane88 @GautamGambhir @cricbuzz #IPL2020 @bhogleharsha @htTweets'",b'PSayakan',['IPL2020'],finally understd tat best batsman line let face max delivery happy tat hv backed long timeknowg inability,33
